holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,high
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,high
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,high
,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,high
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,high
,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,high
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,medium
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,medium
,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,low
,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,low
,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,low
,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,low
,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,medium
,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,high
,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,high
,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,high
,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,high
,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,high
,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,high
,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,high
,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,high
,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,high
,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,high
,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,high
,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,high
,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,high
,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,high
,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,high
,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,high
,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,high
,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,high
,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,medium
,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,medium
,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,low
,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,low
,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,low
,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,low
,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,medium
,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,high
,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,high
,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,high
,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,high
,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,high
,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,high
,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,high
,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,high
,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,high
,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,high
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,high
,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,high
,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,high
,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,high
,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,high
,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,high
,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,high
,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,high
,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,medium
,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,low
,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,low
,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,low
,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,low
,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,low
,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,low
,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,low
,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,low
,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,low
,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,high
,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,high
,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,high
,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,high
,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,high
,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,high
,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,high
,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,high
,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,high
,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,high
,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,high
,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,high
,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,high
,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,high
,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,high
,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,high
,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,high
,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,high
,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,high
,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,high
,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,high
,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,high
,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,high
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,high
,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,high
,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,high
,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,high
,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,high
,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,high
,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,high
,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,medium
,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,medium
,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,medium
,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,medium
,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,low
,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,low
,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,low
,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,low
,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,low
,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,low
,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,medium
,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,medium
,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,medium
,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,medium
,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,medium
,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,medium
,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,medium
,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,medium
,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,medium
,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,high
,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,high
,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,high
,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,high
,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,high
,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,high
,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,high
,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,high
,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,high
,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,high
,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,high
,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,high
,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,high
,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,high
,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,high
,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,high
,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,high
,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,high
,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,high
,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,high
,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,high
,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,high
,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,high
,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,high
,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,high
,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,high
,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,high
,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,high
,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,high
,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,medium
,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,medium
,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,medium
,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,high
,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,high
,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,medium
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,medium
,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,low
,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,low
,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,low
,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,low
,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,medium
,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,high
,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,high
,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,high
,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,high
,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,high
,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,high
,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,high
,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,high
,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,high
,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,high
,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,high
,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,high
,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,high
,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,medium
,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,medium
,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,medium
,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,low
,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,low
,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,low
,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,low
,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,medium
,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,high
,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,high
,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,high
,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,high
,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,high
,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,high
,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,high
,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,high
,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,high
,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,high
,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,high
,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,high
,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,high
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,high
,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,high
,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,high
,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,high
,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,medium
,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,medium
,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,low
,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,low
,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,low
,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,low
,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,low
,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,low
,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,medium
,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,medium
,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,high
,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,high
,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,high
,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,high
,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,high
,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,high
,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,high
,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,high
,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,high
,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,high
,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,high
,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,high
,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,high
,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,high
,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,high
,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,high
,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,high
,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,high
,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,high
,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,high
,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,high
,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,high
,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,high
,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,high
,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,high
,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,high
,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,high
,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,high
,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,high
,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,high
,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,high
,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,high
,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,high
,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,high
,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,high
,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,high
,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,high
,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,high
,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,high
,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,medium
,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,medium
,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,low
,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,low
,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,low
,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,low
,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,medium
,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,medium
,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,high
,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,high
,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,high
,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,high
,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,high
,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,high
,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,high
,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,high
,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,high
,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,high
,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,high
,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,high
,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,high
,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,high
,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,high
,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,high
,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,high
,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,high
,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,high
,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,high
,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,high
,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,high
,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,high
,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,high
,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,high
,284.29,0.0,0.0,90,Mist,mist,2012-10-25 18:00:00,high
,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,high
,284.29,0.0,0.0,90,Rain,light rain,2012-10-25 18:00:00,high
,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 19:00:00,high
,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,high
,283.79,0.0,0.0,90,Rain,light rain,2012-10-25 19:00:00,high
,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,high
,283.44,0.0,0.0,90,Mist,mist,2012-10-25 20:00:00,high
,283.44,0.0,0.0,90,Drizzle,drizzle,2012-10-25 20:00:00,high
,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,high
,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,high
,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,high
,282.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 22:00:00,medium
,282.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 23:00:00,medium
,281.05,0.0,0.0,90,Rain,light rain,2012-10-26 00:00:00,low
,281.05,0.0,0.0,90,Rain,moderate rain,2012-10-26 00:00:00,low
,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 00:00:00,low
,280.44,0.0,0.0,90,Drizzle,drizzle,2012-10-26 01:00:00,low
,280.44,0.0,0.0,90,Rain,light rain,2012-10-26 01:00:00,low
,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,low
,280.07,0.0,0.0,90,Mist,mist,2012-10-26 02:00:00,low
,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 02:00:00,low
,279.54,0.0,0.0,90,Rain,light rain,2012-10-26 03:00:00,low
,279.54,0.0,0.0,90,Mist,mist,2012-10-26 03:00:00,low
,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 03:00:00,low
,279.54,0.0,0.0,90,Drizzle,drizzle,2012-10-26 03:00:00,low
,278.93,0.0,0.0,90,Rain,light rain,2012-10-26 04:00:00,low
,278.93,0.0,0.0,90,Mist,mist,2012-10-26 04:00:00,low
,278.93,0.0,0.0,90,Rain,moderate rain,2012-10-26 04:00:00,low
,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 04:00:00,low
,278.93,0.0,0.0,90,Drizzle,drizzle,2012-10-26 04:00:00,low
,278.27,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 05:00:00,high
,278.27,0.0,0.0,90,Mist,mist,2012-10-26 05:00:00,high
,278.27,0.0,0.0,90,Rain,moderate rain,2012-10-26 05:00:00,high
,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2012-10-26 05:00:00,high
,278.07,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 06:00:00,high
,278.07,0.0,0.0,90,Mist,mist,2012-10-26 06:00:00,high
,278.07,0.0,0.0,90,Rain,moderate rain,2012-10-26 06:00:00,high
,277.53,0.0,0.0,90,Rain,light rain,2012-10-26 07:00:00,high
,277.53,0.0,0.0,90,Rain,moderate rain,2012-10-26 07:00:00,high
,276.23,0.0,0.0,90,Rain,light rain,2012-10-26 08:00:00,high
,276.23,0.0,0.0,90,Mist,mist,2012-10-26 08:00:00,high
,276.23,0.0,0.0,90,Rain,moderate rain,2012-10-26 08:00:00,high
,275.66,0.0,0.0,90,Rain,light rain,2012-10-26 09:00:00,high
,275.66,0.0,0.0,90,Mist,mist,2012-10-26 09:00:00,high
,275.66,0.0,0.0,90,Snow,heavy snow,2012-10-26 09:00:00,high
,275.02,0.0,0.0,90,Rain,light rain,2012-10-26 10:00:00,high
,275.02,0.0,0.0,90,Mist,mist,2012-10-26 10:00:00,high
,275.02,0.0,0.0,90,Rain,moderate rain,2012-10-26 10:00:00,high
,275.02,0.0,0.0,90,Snow,heavy snow,2012-10-26 10:00:00,high
,275.03,0.0,0.0,90,Rain,light rain,2012-10-26 11:00:00,high
,275.03,0.0,0.0,90,Snow,heavy snow,2012-10-26 11:00:00,high
,275.03,0.0,0.0,90,Mist,mist,2012-10-26 11:00:00,high
,275.03,0.0,0.0,90,Rain,moderate rain,2012-10-26 11:00:00,high
,274.5,0.0,0.0,90,Mist,mist,2012-10-26 12:00:00,high
,274.5,0.0,0.0,90,Snow,heavy snow,2012-10-26 12:00:00,high
,275.01,0.0,0.0,90,Snow,heavy snow,2012-10-26 13:00:00,high
,275.38,0.0,0.0,90,Snow,heavy snow,2012-10-26 14:00:00,high
,275.38,0.0,0.0,90,Mist,mist,2012-10-26 14:00:00,high
,275.85,0.0,0.0,90,Snow,heavy snow,2012-10-26 15:00:00,high
,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 16:00:00,high
,276.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 17:00:00,high
,276.71,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 18:00:00,high
,276.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 19:00:00,high
,276.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 20:00:00,high
,275.99,0.0,0.0,75,Clouds,broken clouds,2012-10-26 21:00:00,high
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 22:00:00,high
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 23:00:00,medium
,276.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 00:00:00,medium
,275.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 01:00:00,medium
,274.93,0.0,0.0,20,Clouds,few clouds,2012-10-27 02:00:00,low
